Speed(mph);Time;Throttle;Voltage;U Inductor;BackEMF;TotalR;Amperage;Flow;New Force(lbf);Legacy Force(lbf);Power/Motor;AvailPower/Motor;OverLoad
93,9534713745;556,8922;100;850;349,6295;500,3797;0,801449;436,299;108,3767;25,55926;21,27515;370,8542;372,8476;False
93,9685501099;557,4084;100;850;349,6301;500,378;0,801449;436,2488;108,3642;25,55338;21,27107;370,8115;372,8476;False
93,9833610535;557,9088;100;850;349,5799;500,4249;0,801449;436,2218;108,3575;25,55022;21,26706;370,7885;372,8476;False
93,997794342;558,4096;100;850;349,5264;500,4742;0,801449;436,169;108,3444;25,54403;21,26314;370,7436;372,8476;False
94,0127700806;558,9263;100;850;349,5121;500,4844;0,801449;436,1195;108,3321;25,53824;21,25909;370,7016;372,8476;False
94,0278007507;559,4427;100;850;349,4604;500,5327;0,801449;436,0781;108,3218;25,53339;21,25502;370,6664;372,8476;False
94,0424331665;559,9438;100;850;349,4407;500,5626;0,801449;436,0449;108,3136;25,5295;21,25107;370,6382;372,8476;False
94,0576080322;560,4601;100;850;349,4244;500,5726;0,801449;436,014;108,3059;25,52588;21,24695;370,6119;372,8476;False
94,0720825195;560,9609;100;850;349,3632;500,6299;0,801449;435,971;108,2952;25,52085;21,24303;370,5754;372,8476;False
94,0865570068;561,461;100;850;349,3634;500,6302;0,801449;435,9331;108,2858;25,51641;21,23912;370,5431;372,8476;False
94,1013679504;561,9776;100;850;349,3104;500,6955;0,801449;435,8892;108,2749;25,51127;21,2351;370,5058;372,8476;False
94,1157463074;562,4781;100;850;349,281;500,7141;0,801449;435,8504;108,2652;25,50673;21,2312;370,4728;372,8476;False
94,1300491333;562,9781;100;850;349,2634;500,7332;0,801449;435,8027;108,2534;25,50115;21,22734;370,4323;372,8476;False
94,1445167542;563,4785;100;850;349,2512;500,7499;0,801449;435,7739;108,2462;25,49778;21,22342;370,4078;372,8476;False
94,1585243225;563,9789;100;850;349,1718;500,8302;0,801449;435,7171;108,2321;25,49113;21,21962;370,3595;372,8476;False
94,1731292725;564,4794;100;850;349,1752;500,8304;0,801449;435,697;108,2271;25,48878;21,21568;370,3425;372,8476;False
94,1875556946;564,9958;100;850;349,1036;500,8933;0,801449;435,6461;108,2145;25,48283;21,21177;370,2992;372,8476;False
94,2020301819;565,4971;100;850;349,1014;500,8975;0,801449;435,6169;108,2072;25,47941;21,20784;370,2744;372,8476;False
94,2161338806;565,9973;100;850;349,0377;500,9536;0,801449;435,5721;108,1961;25,47416;21,20402;370,2362;372,8476;False
94,2303611755;566,4984;100;850;349,045;500,9521;0,801449;435,5364;108,1872;25,46999;21,20017;370,2059;372,8476;False
94,2450485229;567,0146;100;850;349,0221;500,9781;0,801449;435,5044;108,1793;25,46625;21,1962;370,1787;372,8476;False
94,2595367432;567,5313;100;850;349,0006;501,0019;0,801449;435,4583;108,1678;25,46085;21,19228;370,1395;372,8476;False
94,2736198425;568,032;100;850;348,9351;501,0636;0,801449;435,4216;108,1587;25,45657;21,18845;370,1084;372,8476;False
94,2875175476;568,5323;100;850;348,9011;501,0996;0,801449;435,3736;108,1468;25,45095;21,18469;370,0676;372,8476;False
94,301600647;569,0325;100;850;348,883;501,1122;0,801449;435,3404;108,1386;25,44707;21,18088;370,0393;372,8476;False
94,3154846191;569,533;100;850;348,8365;501,1591;0,801449;435,2959;108,1275;25,44187;21,17711;370,0015;372,8476;False
94,3295951843;570,0332;100;850;348,8501;501,155;0,801449;435,2668;108,1203;25,43847;21,1733;369,9768;372,8476;False
94,3435409546;570,5337;100;850;348,8029;501,1964;0,801449;435,2337;108,1121;25,4346;21,16952;369,9487;372,8476;False
94,3572601318;571,0344;100;850;348,7364;501,2676;0,801449;435,1858;108,1002;25,429;21,1658;369,9079;372,8476;False
94,3713363647;571,5353;100;850;348,7395;501,2629;0,801449;435,1618;108,0942;25,4262;21,16199;369,8876;372,8476;False
94,385206604;572,0354;100;850;348,7154;501,2852;0,801449;435,1277;108,0857;25,42221;21,15824;369,8585;372,8476;False
94,3988296509;572,5362;100;850;348,678;501,3148;0,801449;435,0738;108,0723;25,41592;21,15455;369,8127;372,8476;False
94,4130912781;573,0529;100;850;348,6242;501,3731;0,801449;435,0391;108,0637;25,41186;21,15069;369,7832;372,8476;False
94,4269203186;573,5533;100;850;348,607;501,3898;0,801449;435,0058;108,0554;25,40797;21,14694;369,7549;372,8476;False
94,440536499;574,054;100;850;348,5809;501,4133;0,801449;434,9624;108,0447;25,4029;21,14326;369,718;372,8476;False
94,4541046143;574,5548;100;850;348,55;501,4428;0,801449;434,9147;108,0328;25,39733;21,13958;369,6775;372,8476;False
94,4683937073;575,0717;100;850;348,5147;501,4897;0,801449;434,8972;108,0285;25,39528;21,13572;369,6626;372,8476;False
94,4821678162;575,5719;100;850;348,4989;501,5102;0,801449;434,8687;108,0214;25,39195;21,13198;369,6384;372,8476;False
94,4956260681;576,0724;100;850;348,4521;501,546;0,801449;434,816;108,0083;25,38581;21,12834;369,5936;372,8476;False
94,5090774536;576,5729;100;850;348,4316;501,5625;0,801449;434,7704;107,997;25,38048;21,12469;369,5548;372,8476;False
94,5227005005;577,0735;100;850;348,4184;501,5764;0,801449;434,7399;107,9894;25,37691;21,12101;369,5289;372,8476;False
94,5363510132;577,5737;100;850;348,3685;501,631;0,801449;434,7136;107,9829;25,37384;21,1173;369,5065;372,8476;False
94,5498985291;578,0739;100;850;348,3493;501,6502;0,801449;434,6746;107,9732;25,3693;21,11364;369,4734;372,8476;False
94,5632606506;578,5743;100;850;348,317;501,688;0,801449;434,631;107,9624;25,36421;21,11002;369,4364;372,8476;False
94,5767738342;579,075;100;850;348,2765;501,7198;0,801449;434,5964;107,9538;25,36017;21,10636;369,407;372,8476;False
94,5903213501;579,5754;100;850;348,2595;501,7456;0,801449;434,5686;107,9468;25,35692;21,10269;369,3833;372,8476;False
94,60362854;580,0758;100;850;348,2169;501,7883;0,801449;434,527;107,9365;25,35207;21,0991;369,3479;372,8476;False
94,6168533325;580,5767;100;850;348,1877;501,8114;0,801449;434,4799;107,9248;25,34657;21,09551;369,3079;372,8476;False
94,6307373047;581,0933;100;850;348,1835;501,8178;0,801449;434,4506;107,9175;25,34316;21,09175;369,283;372,8476;False
94,6439689636;581,5938;100;850;348,127;501,8754;0,801449;434,4099;107,9074;25,33841;21,08816;369,2484;372,8476;False
94,657358551;582,0945;100;850;348,1261;501,8701;0,801449;434,3799;107,9;25,3349;21,08454;369,2229;372,8476;False
94,6709609985;582,611;100;850;348,0732;501,9199;0,801449;434,3391;107,8898;25,33015;21,08085;369,1882;372,8476;False
94,6848587036;583,1277;100;850;348,0599;501,939;0,801449;434,3162;107,8842;25,32748;21,07709;369,1688;372,8476;False
94,6979804993;583,628;100;850;348,018;501,9802;0,801449;434,2769;107,8744;25,3229;21,07354;369,1354;372,8476;False
94,7111434937;584,1283;100;850;347,9922;502,0074;0,801449;434,239;107,865;25,31847;21,06997;369,1031;372,8476;False
94,7243751526;584,6287;100;850;347,997;502,0125;0,801449;434,2079;107,8572;25,31485;21,0664;369,0767;372,8476;False
94,7374694824;585,1317;100;850;347,9204;502,0807;0,801449;434,1672;107,8471;25,3101;21,06285;369,0421;372,8476;False
94,7508659363;585,6465;100;850;347,9296;502,0652;0,801449;434,1231;107,8362;25,30496;21,05922;369,0047;372,8476;False
94,7640701294;586,1474;100;850;347,8836;502,1199;0,801449;434,1005;107,8306;25,30232;21,05564;368,9854;372,8476;False
94,7771369934;586,6476;100;850;347,8646;502,1388;0,801449;434,0664;107,8221;25,29835;21,0521;368,9564;372,8476;False
94,7901283264;587,1479;100;850;347,8395;502,1566;0,801449;434,0298;107,813;25,29408;21,04858;368,9253;372,8476;False
94,8029548645;587,6484;100;850;347,8056;502,1952;0,801449;433,9827;107,8013;25,28859;21,04511;368,8853;372,8476;False
94,8159324646;588,1484;100;850;347,7758;502,2261;0,801449;433,9479;107,7927;25,28454;21,0416;368,8557;372,8476;False
94,8287590027;588,65;100;850;347,7097;502,296;0,801449;433,9048;107,782;25,27952;21,03812;368,8191;372,8476;False
94,8421760559;589,1658;100;850;347,711;502,2903;0,801449;433,8769;107,775;25,27626;21,03449;368,7953;372,8476;False
94,8550987244;589,6663;100;850;347,6954;502,3072;0,801449;433,8473;107,7677;25,27282;21,03099;368,7702;372,8476;False
94,8680831909;590,1669;100;850;347,6657;502,3373;0,801449;433,821;107,7612;25,26976;21,02747;368,7479;372,8476;False
94,8808067322;590,6678;100;850;347,6379;502,3588;0,801449;433,7771;107,7502;25,26464;21,02403;368,7105;372,8476;False
94,8939079285;591,1844;100;850;347,5932;502,4094;0,801449;433,7327;107,7392;25,25947;21,02048;368,6728;372,8476;False
94,9066932678;591,6848;100;850;347,5788;502,4179;0,801449;433,7;107,7311;25,25566;21,01702;368,645;372,8476;False
94,9194992065;592,1855;100;850;347,536;502,458;0,801449;433,6725;107,7243;25,25245;21,01355;368,6216;372,8476;False
94,9321884155;592,686;100;850;347,5268;502,4829;0,801449;433,6378;107,7156;25,24841;21,01012;368,5921;372,8476;False
94,9449256897;593,187;100;850;347,4774;502,5215;0,801449;433,6053;107,7076;25,24463;21,00666;368,5645;372,8476;False
94,9574295044;593,6871;100;850;347,4409;502,5536;0,801449;433,5596;107,6962;25,23931;21,00327;368,5256;372,8476;False
94,9703041077;594,1881;100;850;347,4476;502,5566;0,801449;433,5442;107,6924;25,23752;20,99979;368,5126;372,8476;False
94,9832885742;594,7043;100;850;347,4001;502,6032;0,801449;433,5087;107,6836;25,23339;20,99627;368,4824;372,8476;False
94,9956825256;595,2054;100;850;347,3582;502,6469;0,801449;433,455;107,6702;25,22714;20,99291;368,4368;372,8476;False
95,0084335327;595,7059;100;850;347,3723;502,6363;0,801449;433,4382;107,666;25,22518;20,98947;368,4225;372,8476;False
95,0207931519;596,2067;100;850;347,3147;502,695;0,801449;433,3942;107,6551;25,22006;20,98612;368,3851;372,8476;False
95,0335029602;596,7068;100;850;347,3119;502,6943;0,801449;433,3772;107,6509;25,21808;20,98268;368,3706;372,8476;False
95,0457595825;597,2073;100;850;347,2724;502,7256;0,801449;433,3295;107,6391;25,21253;20,97935;368,3301;372,8476;False
95,0583526611;597,7078;100;850;347,2616;502,7426;0,801449;433,3059;107,6332;25,20979;20,97595;368,3101;372,8476;False
95,0706504822;598,2083;100;850;347,2275;502,7655;0,801449;433,26;107,6218;25,20444;20,97262;368,271;372,8476;False
95,0830993652;598,7087;100;850;347,1998;502,8017;0,801449;433,232;107,6148;25,20118;20,96925;368,2472;372,8476;False
95,0954246521;599,2092;100;850;347,159;502,8439;0,801449;433,1938;107,6053;25,19674;20,96591;368,2147;372,8476;False
